Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
C13A7925,DE GmbH,AR,Finance,18230.73,CAD,0.8164,14883.57,USD,2024-01-01,2024-04-25,4783
43874018,JP Ltd,AP,Sales,23976.21,CAD,0.7427,17807.13,USD,2025-06-17,2025-07-15,4230
7D29C96F,AU Pty,AP,Logistics,7855.63,CNY,0.1465,1150.85,USD,2024-10-29,2025-02-04,4513
E2E2264D,US Inc,AP,R&D,57672.46,CNY,0.1544,8904.63,USD,2024-10-15,2024-12-07,4162
F8C25F8D,CA Corp,AR,R&D,8345.93,CHF,1.0802,9015.27,USD,2024-06-28,2024-10-23,4745
12E56D4D,FR SAS,Intercompany,Finance,426959.54,CNY,0.1501,64086.63,USD,2024-03-31,2024-06-30,4251
79768920,DE GmbH,AR,IT,4297.31,GBP,1.2941,5561.15,USD,2025-01-15,2025-05-07,4328
1BA9D662,DE GmbH,AR,HR,28185.34,EUR,1.0983,30955.96,USD,2024-10-19,2025-02-12,4253
2F09AD57,US Inc,AR,HR,10145.96,USD,1.0,10145.96,USD,2024-08-10,2024-09-27,4180
0DD18057,US Inc,Intercompany,Logistics,98604.26,CHF,1.1129,109736.68,USD,2024-10-08,2024-12-08,4413
C00B88EA,JP Ltd,AR,IT,36522.77,CNY,0.1356,4952.49,USD,2024-01-27,2024-05-19,4524
E9BC0948,AU Pty,AP,Sales,5807.64,AUD,0.7322,4252.35,USD,2024-10-20,2024-12-25,4751
C8EA8D2E,UK PLC,Intercompany,Sales,5641.94,EUR,1.1148,6289.63,USD,2024-12-22,2025-04-05,4383
9D35082C,CA Corp,Intercompany,R&D,95301.63,JPY,0.0069,657.58,USD,2024-09-07,2024-11-25,4884
2CBC7C9B,UK PLC,Intercompany,HR,96192.5,CNY,0.1546,14871.36,USD,2025-06-07,2025-07-23,4612
0A601F7D,JP Ltd,AR,R&D,62867.83,CHF,1.1297,71021.79,USD,2025-01-18,2025-02-11,4569
BBFF0A91,JP Ltd,AP,Manufacturing,31649.88,CAD,0.7305,23120.24,USD,2025-05-05,2025-05-21,4289
F0F5A6B6,DE GmbH,AR,Manufacturing,40526.95,USD,1.0,40526.95,USD,2024-07-08,2024-08-14,4505
D1FDD338,FR SAS,AR,Manufacturing,33850.49,CNY,0.1448,4901.55,USD,2024-01-23,2024-02-15,4718
B0AD7F5E,UK PLC,Intercompany,Finance,13552.99,JPY,0.0071,96.23,USD,2024-11-22,2025-01-25,4532
7BF4E180,AU Pty,Intercompany,IT,13353.83,CHF,1.1095,14816.07,USD,2024-12-29,2025-03-25,4719
75DA8E97,DE GmbH,AR,R&D,53725.19,CHF,1.1147,59887.47,USD,2025-03-06,2025-05-17,4434
69CCF549,US Inc,AR,HR,38409.27,USD,1.0,38409.27,USD,2024-04-01,2024-05-05,4218
17A3D295,US Inc,AR,Finance,26231.08,USD,1.0,26231.08,USD,2025-04-16,2025-07-25,4444
4B71EAF4,AU Pty,Intercompany,Sales,37000.12,EUR,1.1248,41617.73,USD,2025-02-23,2025-05-28,4419
9652A4CF,FR SAS,AP,Manufacturing,7447.04,CHF,1.1011,8199.94,USD,2025-01-25,2025-05-09,4885
2DCD3ECB,US Inc,AR,HR,15944.44,JPY,0.0069,110.02,USD,2024-08-09,2024-11-25,4866
B431796F,DE GmbH,AP,R&D,2648.01,JPY,0.0069,18.27,USD,2024-07-30,2024-11-08,4490
76B9BA97,US Inc,AR,R&D,16092.26,EUR,1.128,18152.07,USD,2025-05-19,2025-09-10,4229
6DF0B580,JP Ltd,Intercompany,Finance,6452.32,AUD,0.6915,4461.78,USD,2025-01-04,2025-01-31,4473
8096D557,US Inc,AR,Logistics,24449.65,CAD,0.7625,18642.86,USD,2024-08-26,2024-10-22,4388
4334C69C,JP Ltd,Intercompany,IT,25715.78,CHF,1.095,28158.78,USD,2025-03-29,2025-07-09,4354
DC905810,DE GmbH,Intercompany,HR,3278.55,CNY,0.1376,451.13,USD,2024-07-13,2024-10-08,4691
10DD72D9,AU Pty,Intercompany,Finance,8999.91,CHF,1.1,9899.9,USD,2024-04-08,2024-04-24,4210
CB1A8C13,US Inc,AR,Finance,8449.55,AUD,0.6956,5877.51,USD,2025-04-11,2025-05-09,4545
12FADFC0,UK PLC,AR,HR,34703.47,EUR,1.1472,39811.82,USD,2024-02-07,2024-03-25,4651
E4399BAF,FR SAS,AR,Logistics,8193.13,EUR,1.1457,9386.87,USD,2024-11-10,2025-01-09,4363
75034B92,FR SAS,Intercompany,HR,10176.25,AUD,0.6991,7114.22,USD,2025-01-05,2025-04-09,4232
92366809,DE GmbH,AP,Manufacturing,11318.01,JPY,0.0072,81.49,USD,2025-04-23,2025-07-22,4280
A8E99F65,UK PLC,AR,Manufacturing,13888.46,AUD,0.7162,9946.92,USD,2024-11-08,2025-01-03,4362
3E456C78,DE GmbH,Intercompany,R&D,15318.17,JPY,0.0067,102.63,USD,2024-01-31,2024-04-02,4745
B6A461BB,US Inc,AP,Sales,10964.21,CAD,0.7875,8634.32,USD,2024-05-24,2024-07-23,4596
C5C43178,UK PLC,Intercompany,HR,47608.61,CHF,1.1308,53835.82,USD,2024-05-15,2024-07-25,4495
FD77FE73,FR SAS,AP,Manufacturing,9178.82,CNY,0.1485,1363.05,USD,2024-08-28,2024-12-12,4814
2E40DB11,AU Pty,AP,Manufacturing,63531.34,JPY,0.0069,438.37,USD,2024-07-07,2024-10-19,4335
769BBAC0,CA Corp,AP,HR,8506.99,CHF,1.1357,9661.39,USD,2024-04-30,2024-06-05,4650
62F9D69B,UK PLC,AP,IT,46740.73,GBP,1.3473,62973.79,USD,2024-02-28,2024-06-08,4240
E0385B45,US Inc,AP,R&D,6023.27,USD,1.0,6023.27,USD,2024-01-12,2024-04-08,4602
0F8B518B,FR SAS,Intercompany,HR,41452.35,AUD,0.7285,30198.04,USD,2025-01-02,2025-04-21,4614
4E84D23B,JP Ltd,AR,Sales,30255.2,EUR,1.1353,34348.73,USD,2024-03-15,2024-06-05,4280
086FE8A0,US Inc,AR,Logistics,6928.8,CHF,1.0601,7345.22,USD,2024-12-24,2025-04-04,4770
48F47E31,JP Ltd,AP,Sales,50777.9,GBP,1.3237,67214.71,USD,2024-01-29,2024-02-16,4595
4E8FC82D,US Inc,Intercompany,Logistics,30916.75,GBP,1.2548,38794.34,USD,2024-06-05,2024-08-29,4462
1A2F29DF,US Inc,Intercompany,Manufacturing,22640.11,JPY,0.0072,163.01,USD,2025-02-12,2025-03-19,4332
B796065F,US Inc,AR,Manufacturing,31073.66,CNY,0.1518,4716.98,USD,2024-03-20,2024-05-09,4034
A6B3F660,FR SAS,AR,IT,88966.21,USD,1.0,88966.21,USD,2024-05-28,2024-08-20,4844
BB2ACE94,DE GmbH,Intercompany,HR,17358.26,AUD,0.7044,12227.16,USD,2024-01-08,2024-02-13,4597
966A9190,UK PLC,Intercompany,IT,79304.19,CNY,0.1531,12141.47,USD,2024-06-05,2024-09-22,4205
E9A88707,US Inc,Intercompany,Manufacturing,15980.97,JPY,0.0067,107.07,USD,2024-05-24,2024-06-27,4488
80DE3F16,UK PLC,Intercompany,R&D,10304.45,EUR,1.0764,11091.71,USD,2024-01-26,2024-04-07,4090
B95DA0ED,DE GmbH,Intercompany,R&D,38758.24,CNY,0.1453,5631.57,USD,2025-03-19,2025-07-16,4844
1A56E7B2,FR SAS,AR,Finance,13039.33,JPY,0.0066,86.06,USD,2025-02-25,2025-06-05,4344
CA7AF760,US Inc,AR,Logistics,85683.58,JPY,0.0074,634.06,USD,2024-02-10,2024-04-27,4803
2D732878,DE GmbH,Intercompany,IT,4457.69,CAD,0.7962,3549.21,USD,2024-11-21,2024-12-09,4656
668040EA,US Inc,Intercompany,R&D,273225.35,CHF,1.0514,287269.13,USD,2024-12-21,2025-01-30,4439
0C20CBD4,FR SAS,AR,R&D,29538.23,CNY,0.1464,4324.4,USD,2024-01-26,2024-04-18,4680
E18CDEA4,AU Pty,AR,R&D,55850.87,CHF,1.1178,62430.1,USD,2025-06-19,2025-08-13,4703
CFC2F541,US Inc,Intercompany,Manufacturing,33132.31,CAD,0.7579,25110.98,USD,2024-03-04,2024-05-08,4647
147FD4D1,JP Ltd,AP,IT,3258.72,CAD,0.8066,2628.48,USD,2025-01-06,2025-03-26,4140
B7D52588,DE GmbH,AP,Sales,38501.03,AUD,0.7213,27770.79,USD,2024-02-14,2024-04-14,4982
246D16C4,FR SAS,AR,Finance,14057.9,EUR,1.0675,15006.81,USD,2025-06-19,2025-09-30,4335
0700FDC0,DE GmbH,Intercompany,Manufacturing,14674.3,EUR,1.0679,15670.68,USD,2024-09-28,2025-01-17,4086
1B73B9E7,CA Corp,AR,R&D,27402.93,CAD,0.8182,22421.08,USD,2024-08-03,2024-10-16,4845
4D466838,FR SAS,AP,Sales,154093.79,EUR,1.0613,163539.74,USD,2024-04-18,2024-07-03,4036
988D469A,UK PLC,AP,R&D,62530.23,CAD,0.8192,51224.76,USD,2025-06-12,2025-09-25,4062
646694C8,DE GmbH,Intercompany,R&D,41934.87,EUR,1.1241,47138.99,USD,2025-05-23,2025-09-04,4808
D4E105E9,CA Corp,AR,Sales,19722.92,USD,1.0,19722.92,USD,2024-02-28,2024-04-11,4322
E6BC6F5F,UK PLC,AP,Finance,10608.33,CHF,1.1116,11792.22,USD,2024-06-04,2024-08-27,4410
2D7AFF3E,UK PLC,Intercompany,IT,43111.21,CNY,0.1429,6160.59,USD,2024-01-12,2024-03-24,4004
A52E45BB,FR SAS,AR,HR,24639.63,EUR,1.1402,28094.11,USD,2025-05-19,2025-06-05,4218
5B089D30,US Inc,AP,Logistics,81176.21,GBP,1.345,109182.0,USD,2025-02-26,2025-05-21,4055
4B65BA76,DE GmbH,AR,Logistics,60103.36,CHF,1.0604,63733.6,USD,2024-09-28,2025-01-15,4615
17B4C6DD,US Inc,AR,Manufacturing,3910.23,USD,1.0,3910.23,USD,2025-02-07,2025-03-31,4696
CDECB174,DE GmbH,AP,R&D,28309.89,CNY,0.1439,4073.79,USD,2025-02-21,2025-03-14,4042
D02D61EF,CA Corp,AP,Finance,5992.92,JPY,0.0073,43.75,USD,2024-03-11,2024-06-22,4515
E87B31C6,US Inc,AP,Sales,53503.99,USD,1.0,53503.99,USD,2024-02-15,2024-04-18,4352
93148268,AU Pty,Intercompany,Finance,5244.86,USD,1.0,5244.86,USD,2025-04-26,2025-07-22,4719
AFFAC08D,FR SAS,Intercompany,R&D,35840.77,AUD,0.721,25841.2,USD,2024-09-16,2024-11-14,4858
1D7746C0,JP Ltd,Intercompany,Manufacturing,15777.7,EUR,1.0862,17137.74,USD,2024-05-27,2024-07-31,4946
CA254DEC,DE GmbH,Intercompany,R&D,38880.05,CHF,1.1048,42954.68,USD,2024-11-23,2025-01-01,4792
E724DB09,DE GmbH,AP,HR,23682.17,CAD,0.736,17430.08,USD,2024-07-19,2024-10-16,4998
2CC4EE7A,US Inc,AR,Finance,5487.22,CAD,0.813,4461.11,USD,2025-03-08,2025-04-25,4119
5A719657,UK PLC,Intercompany,Finance,8693.66,GBP,1.2947,11255.68,USD,2024-10-01,2024-11-18,4145
9CF4A243,UK PLC,AP,Manufacturing,5715.62,CHF,1.0977,6274.04,USD,2024-08-06,2024-09-24,4363
A85BADE3,AU Pty,Intercompany,R&D,2339.93,AUD,0.7335,1716.34,USD,2025-04-08,2025-07-12,4381
95DBDDB6,CA Corp,AP,Manufacturing,46335.96,CNY,0.1465,6788.22,USD,2025-01-23,2025-02-13,4551
47974F61,US Inc,AP,R&D,27584.07,CHF,1.0653,29385.31,USD,2024-09-21,2024-10-30,4860
3E5C6268,FR SAS,AP,Manufacturing,40951.11,AUD,0.6926,28362.74,USD,2025-04-10,2025-05-08,4688
43AA4457,CA Corp,Intercompany,Manufacturing,6325.13,EUR,1.0805,6834.3,USD,2025-03-27,2025-07-05,4122
1E7EF0A7,FR SAS,AR,IT,74329.3,JPY,0.007,520.31,USD,2024-09-14,2024-12-02,4606
BE970516,FR SAS,Intercompany,Sales,44656.23,CAD,0.8117,36247.46,USD,2024-06-14,2024-07-13,4192
EB0F56AD,AU Pty,AR,IT,7906.48,CHF,1.1182,8841.03,USD,2024-10-10,2025-01-13,4147
253B62A6,US Inc,AP,HR,14329.53,USD,1.0,14329.53,USD,2024-07-28,2024-10-30,4744
B9613B11,UK PLC,Intercompany,Sales,181373.87,CAD,0.7698,139621.61,USD,2025-03-03,2025-05-19,4657
BDCC835C,UK PLC,AP,R&D,18569.64,CNY,0.1351,2508.76,USD,2024-09-17,2025-01-08,4221
20BADCE3,CA Corp,Intercompany,R&D,22971.57,JPY,0.0074,169.99,USD,2025-04-30,2025-07-30,4801
A779EE9A,UK PLC,Intercompany,Manufacturing,16373.5,CNY,0.1419,2323.4,USD,2024-06-06,2024-06-30,4395
42C254DF,UK PLC,AP,Finance,13646.51,JPY,0.0067,91.43,USD,2024-08-19,2024-12-01,4586
C9E0CE79,CA Corp,Intercompany,HR,58583.38,JPY,0.0074,433.52,USD,2024-04-15,2024-06-23,4063
B7216E55,AU Pty,AP,Logistics,22231.71,CHF,1.0951,24345.95,USD,2024-11-18,2025-03-07,4486
8D956BE1,UK PLC,Intercompany,Manufacturing,39591.26,GBP,1.2936,51215.25,USD,2025-02-26,2025-04-25,4858
4BAD1278,DE GmbH,Intercompany,Sales,59278.15,AUD,0.7201,42686.2,USD,2025-06-20,2025-09-04,4376
CA131330,CA Corp,AR,HR,33154.76,USD,1.0,33154.76,USD,2024-06-09,2024-07-27,4259
1907FBFE,AU Pty,AP,Manufacturing,16261.3,CNY,0.1547,2515.62,USD,2024-08-25,2024-10-28,4831
B81A0ACA,UK PLC,AP,Sales,18986.88,CAD,0.7492,14224.97,USD,2024-09-04,2024-12-02,4108
915ADB74,DE GmbH,AR,Sales,31856.47,JPY,0.0075,238.92,USD,2024-07-31,2024-10-26,4046
602427CD,AU Pty,AR,R&D,24621.69,CAD,0.8184,20150.39,USD,2024-07-18,2024-11-06,4730
DF43C857,UK PLC,Intercompany,Manufacturing,39732.47,USD,1.0,39732.47,USD,2024-05-26,2024-09-13,4693
5A5B8594,JP Ltd,AR,Sales,7289.26,GBP,1.3379,9752.3,USD,2025-03-26,2025-07-23,4017
DD15EF48,CA Corp,Intercompany,Logistics,18870.56,CHF,1.1153,21046.34,USD,2025-06-17,2025-08-21,4857
905B098F,DE GmbH,AR,Logistics,5045.25,GBP,1.3475,6798.47,USD,2025-01-01,2025-01-17,4349
6454E032,CA Corp,AR,Sales,8347.06,CAD,0.7862,6562.46,USD,2025-01-16,2025-04-17,4453
45A74621,FR SAS,AP,Finance,104622.19,USD,1.0,104622.19,USD,2024-02-07,2024-03-28,4979
C337EA5A,UK PLC,AP,Logistics,15287.35,CAD,0.7661,11711.64,USD,2024-12-11,2025-03-28,4252
5DB8F617,DE GmbH,Intercompany,R&D,59003.02,GBP,1.2715,75022.34,USD,2024-03-25,2024-06-04,4429
C03DBF7F,UK PLC,AP,Sales,13735.95,AUD,0.737,10123.4,USD,2025-05-08,2025-06-19,4549
02F588F2,CA Corp,AP,IT,6468.8,CNY,0.1418,917.28,USD,2024-10-02,2025-01-22,4417
8800D724,US Inc,AP,Sales,61861.11,CAD,0.7578,46878.35,USD,2024-07-20,2024-10-05,4370
2CEC1659,US Inc,Intercompany,Finance,11418.44,CNY,0.145,1655.67,USD,2024-09-28,2025-01-17,4944
1484D3A6,FR SAS,AR,Logistics,12656.39,CAD,0.7385,9346.74,USD,2024-09-11,2024-09-27,4897
0A9B9792,US Inc,AR,HR,31313.78,USD,1.0,31313.78,USD,2025-05-22,2025-06-11,4778
4EBF99E5,UK PLC,AP,HR,8592.17,CNY,0.1489,1279.37,USD,2025-06-19,2025-09-12,4865
AF1BCF86,FR SAS,AR,Finance,73303.13,AUD,0.6829,50058.71,USD,2024-04-16,2024-06-02,4596
094CBD05,UK PLC,Intercompany,IT,91313.39,GBP,1.2631,115337.94,USD,2025-01-19,2025-05-06,4815
0F5B5FCB,JP Ltd,AP,R&D,52180.12,EUR,1.0852,56625.87,USD,2024-10-02,2024-12-11,4305
09EFDB83,FR SAS,AR,Finance,16957.16,GBP,1.2771,21655.99,USD,2024-04-14,2024-07-01,4354
B449743C,JP Ltd,AR,HR,55397.72,AUD,0.7323,40567.75,USD,2024-06-29,2024-10-07,4749
4A44EE37,DE GmbH,AP,Manufacturing,13104.53,AUD,0.6867,8998.88,USD,2024-05-02,2024-08-02,4399
AB8D8D6B,JP Ltd,Intercompany,Sales,37549.66,JPY,0.0074,277.87,USD,2025-02-19,2025-03-26,4319
769489C3,FR SAS,AP,Sales,22383.9,CNY,0.1351,3024.06,USD,2024-07-11,2024-08-21,4484
C4D44562,US Inc,AR,Sales,128108.0,CHF,1.0696,137024.32,USD,2025-06-29,2025-07-23,4676
6ABBABC2,AU Pty,AP,Sales,12856.38,AUD,0.7035,9044.46,USD,2024-07-15,2024-11-11,4232
062095C7,JP Ltd,AP,Logistics,4989.28,JPY,0.0075,37.42,USD,2025-05-29,2025-09-18,4803
3C017994,JP Ltd,AP,Finance,9865.51,EUR,1.0762,10617.26,USD,2024-06-01,2024-09-01,4916
F9804887,UK PLC,AP,Sales,10264.49,AUD,0.7378,7573.14,USD,2024-03-20,2024-05-21,4005
680C4154,CA Corp,AR,HR,5701.22,CNY,0.1364,777.65,USD,2025-05-08,2025-06-22,4505
E80A7D2F,DE GmbH,AR,HR,53908.44,CAD,0.7228,38965.02,USD,2025-02-16,2025-03-18,4247
7037A622,CA Corp,Intercompany,Logistics,14173.59,JPY,0.0065,92.13,USD,2024-12-08,2025-02-03,4728
13B353F0,JP Ltd,AP,IT,10484.51,CAD,0.8146,8540.68,USD,2024-11-17,2025-02-01,4479
4580C412,AU Pty,Intercompany,R&D,43228.66,CAD,0.7543,32607.38,USD,2025-03-16,2025-05-28,4965
6103D4DE,AU Pty,AP,HR,262721.62,AUD,0.7286,191418.97,USD,2024-07-02,2024-09-28,4798
139CC384,FR SAS,Intercompany,IT,33895.42,CHF,1.075,36437.58,USD,2025-04-11,2025-07-18,4433
50F9E1DE,AU Pty,Intercompany,Manufacturing,12314.5,GBP,1.3039,16056.88,USD,2024-01-20,2024-05-18,4942
9DFB6882,FR SAS,Intercompany,Logistics,17085.47,CAD,0.737,12591.99,USD,2024-04-14,2024-07-21,4409
D894CC2F,US Inc,Intercompany,HR,27246.03,CHF,1.1185,30474.68,USD,2024-01-14,2024-02-03,4740
58DBA5F3,FR SAS,AP,Sales,15294.13,AUD,0.7378,11284.01,USD,2024-09-11,2024-10-21,4824
2819253B,FR SAS,AR,R&D,4380.38,CNY,0.15,657.06,USD,2024-08-16,2024-10-07,4640
19447892,UK PLC,Intercompany,IT,36160.16,AUD,0.683,24697.39,USD,2025-05-04,2025-07-04,4897
EC3CA0D4,US Inc,AR,Finance,19925.38,AUD,0.7273,14491.73,USD,2025-04-07,2025-05-07,4105
6AF89317,DE GmbH,AP,Finance,7045.76,EUR,1.06,7468.51,USD,2024-12-24,2025-02-04,4671
106C2949,AU Pty,Intercompany,IT,18741.36,JPY,0.0069,129.32,USD,2024-10-26,2025-02-12,4782
C717E409,JP Ltd,AR,R&D,208677.11,GBP,1.3206,275578.99,USD,2024-05-05,2024-07-15,4468
3B8A4613,UK PLC,Intercompany,IT,22001.74,JPY,0.0067,147.41,USD,2025-02-20,2025-03-18,4712
ABDCA40F,CA Corp,AP,IT,2299.26,GBP,1.3208,3036.86,USD,2024-07-05,2024-11-01,4909
53512C03,FR SAS,AP,Sales,34422.33,CNY,0.1382,4757.17,USD,2024-09-21,2025-01-02,4156
0856849D,DE GmbH,Intercompany,Logistics,17323.32,AUD,0.6984,12098.61,USD,2024-02-18,2024-03-16,4401
CACFD185,UK PLC,Intercompany,R&D,31798.06,USD,1.0,31798.06,USD,2024-08-09,2024-11-12,4662
D0BFA9BC,JP Ltd,Intercompany,HR,76868.46,USD,1.0,76868.46,USD,2025-04-12,2025-07-06,4646
C5F2FA5A,CA Corp,AR,HR,10373.95,AUD,0.6696,6946.4,USD,2024-08-22,2024-12-04,4414
80EA2180,US Inc,AP,Logistics,34736.89,AUD,0.6527,22672.77,USD,2024-06-26,2024-07-28,4886
961A88DD,DE GmbH,AP,Logistics,11111.45,CNY,0.1379,1532.27,USD,2024-12-13,2025-02-27,4074
DE6B4BFD,AU Pty,Intercompany,R&D,10629.99,CNY,0.1417,1506.27,USD,2024-11-26,2025-03-25,4147
B8532D9D,JP Ltd,AR,IT,5300.26,GBP,1.2606,6681.51,USD,2024-06-10,2024-08-14,4482
ED18E246,JP Ltd,AP,HR,14994.29,CNY,0.1514,2270.14,USD,2025-01-22,2025-02-10,4653
98C96CF8,US Inc,Intercompany,Logistics,9979.41,AUD,0.7126,7111.33,USD,2024-05-20,2024-08-28,4867
50F72027,CA Corp,AP,Logistics,6803.54,CHF,1.1113,7560.77,USD,2024-09-15,2025-01-05,4792
39C6E6F7,UK PLC,AR,Logistics,53583.82,CNY,0.1409,7549.96,USD,2024-08-26,2024-09-12,4113
C4B9E1B1,AU Pty,Intercompany,Manufacturing,11616.92,JPY,0.0069,80.16,USD,2024-10-30,2025-01-20,4487
7764DFBA,US Inc,Intercompany,Sales,52444.21,GBP,1.2993,68140.76,USD,2025-01-20,2025-02-28,4091
7125C221,JP Ltd,AR,Manufacturing,38781.03,CHF,1.1124,43140.02,USD,2024-07-06,2024-08-31,4260
364BAABE,US Inc,Intercompany,Manufacturing,48217.29,USD,1.0,48217.29,USD,2024-02-26,2024-03-26,4305
4D71031C,AU Pty,AP,HR,114537.51,CHF,1.1089,127010.64,USD,2025-01-30,2025-03-25,4017
AB4A8049,US Inc,AR,Finance,16207.6,JPY,0.0071,115.07,USD,2025-06-18,2025-08-18,4774
5FBE16CD,UK PLC,AR,Manufacturing,33281.98,JPY,0.0068,226.32,USD,2024-02-10,2024-05-04,4043
EDC2D243,CA Corp,AR,IT,22755.01,CNY,0.1356,3085.58,USD,2024-07-25,2024-11-18,4252
44818DF1,JP Ltd,AP,HR,118168.24,AUD,0.7456,88106.24,USD,2024-08-11,2024-10-29,4419
267E5139,UK PLC,AR,Finance,232308.07,CNY,0.1407,32685.75,USD,2024-04-01,2024-05-05,4843
FDFFD09C,JP Ltd,AR,HR,8872.03,EUR,1.1186,9924.25,USD,2024-09-09,2024-12-27,4881
E65F59D0,US Inc,Intercompany,HR,69196.06,AUD,0.6935,47987.47,USD,2025-02-21,2025-05-18,4083
DACC56B2,UK PLC,AP,Sales,18324.86,JPY,0.0072,131.94,USD,2024-12-20,2025-01-04,4813
5C89EAF7,US Inc,Intercompany,HR,31500.88,CNY,0.1411,4444.77,USD,2025-01-26,2025-02-14,4079
9D880853,UK PLC,AP,Finance,6090.56,EUR,1.0709,6522.38,USD,2024-08-14,2024-12-02,4958
17F5204D,CA Corp,AP,Logistics,25215.13,CHF,1.1265,28404.84,USD,2025-06-23,2025-08-12,4941
A4EAD22F,UK PLC,Intercompany,HR,37976.19,USD,1.0,37976.19,USD,2024-08-07,2024-09-28,4574
8DB5BAAB,US Inc,AP,R&D,27873.98,GBP,1.3273,36997.13,USD,2025-05-08,2025-07-24,4219
63D26D6C,FR SAS,Intercompany,Logistics,70457.73,GBP,1.2699,89474.27,USD,2024-03-19,2024-06-20,4089
8F85F469,UK PLC,AR,Manufacturing,14356.37,CAD,0.7279,10450.0,USD,2024-03-31,2024-04-17,4518
979AA7E1,CA Corp,AR,Manufacturing,44749.75,CHF,1.0807,48361.05,USD,2025-05-26,2025-06-11,4466
19346A2F,JP Ltd,AR,IT,30027.01,CNY,0.1438,4317.88,USD,2024-10-23,2025-02-20,4697
91A31FBC,JP Ltd,AR,HR,6449.25,JPY,0.0072,46.43,USD,2024-06-28,2024-10-20,4089
B7D8F113,US Inc,AR,HR,25394.05,CNY,0.138,3504.38,USD,2024-11-03,2024-12-15,4610
10A692C0,AU Pty,AP,IT,56078.3,CHF,1.0776,60429.98,USD,2024-07-10,2024-10-09,4015
1F7AF824,FR SAS,AP,Finance,163586.77,CAD,0.794,129887.9,USD,2024-05-26,2024-06-10,4866
A2E804B0,FR SAS,AP,Manufacturing,19360.65,GBP,1.341,25962.63,USD,2024-06-23,2024-08-22,4308
C189AD1C,AU Pty,Intercompany,Manufacturing,60331.62,CNY,0.14,8446.43,USD,2024-05-06,2024-08-30,4441
2B3ABC6F,JP Ltd,Intercompany,IT,5763.51,USD,1.0,5763.51,USD,2025-06-27,2025-10-20,4054
D7FDC3FC,US Inc,AR,R&D,25603.46,GBP,1.3318,34098.69,USD,2024-07-09,2024-09-28,4146
5CBDD580,US Inc,AR,Finance,11958.46,AUD,0.6889,8238.18,USD,2024-07-14,2024-09-18,4827
DE695923,JP Ltd,AR,R&D,7588.72,USD,1.0,7588.72,USD,2024-11-30,2025-03-02,4447
A5D1D414,FR SAS,Intercompany,R&D,6274.4,CAD,0.8007,5023.91,USD,2024-05-22,2024-07-20,4252
EC4F8CDB,AU Pty,Intercompany,Manufacturing,46672.5,CNY,0.1481,6912.2,USD,2024-05-04,2024-08-18,4189
364C19B8,FR SAS,AP,IT,26143.67,EUR,1.0907,28514.9,USD,2025-02-24,2025-06-24,4704
EBC57041,US Inc,AP,HR,32180.47,CAD,0.7559,24325.22,USD,2024-03-30,2024-05-09,4252
319547EE,CA Corp,Intercompany,Finance,6504.83,AUD,0.6688,4350.43,USD,2024-04-11,2024-06-02,4242
BE8F6BC3,JP Ltd,Intercompany,Finance,36830.57,CAD,0.7498,27615.56,USD,2025-02-14,2025-06-09,4891
9EF08F1A,AU Pty,AP,Sales,10477.92,CAD,0.8023,8406.44,USD,2025-04-22,2025-07-02,4592
3E81BF92,CA Corp,Intercompany,Manufacturing,52735.59,CHF,1.0683,56337.43,USD,2025-04-11,2025-07-01,4193
D7CE1256,CA Corp,Intercompany,Logistics,5975.48,JPY,0.0072,43.02,USD,2025-01-05,2025-04-30,4687
829CEE87,CA Corp,Intercompany,HR,23698.56,EUR,1.1206,26556.61,USD,2024-01-02,2024-01-22,4347
FA3C7ED5,JP Ltd,AP,Finance,14249.38,CAD,0.7708,10983.42,USD,2024-12-23,2025-03-19,4858
8EAF1A10,UK PLC,Intercompany,Sales,15173.23,CAD,0.7679,11651.52,USD,2025-02-24,2025-04-22,4382
A09872D1,JP Ltd,AR,Sales,27343.95,CHF,1.1099,30349.05,USD,2025-05-09,2025-06-08,4918
1E73BBBB,DE GmbH,AR,Logistics,51297.17,USD,1.0,51297.17,USD,2025-05-22,2025-07-26,4568
939FFCD0,CA Corp,AR,Logistics,68843.35,EUR,1.1448,78811.87,USD,2024-02-09,2024-05-23,4687
4071111C,CA Corp,AP,IT,24715.74,JPY,0.0071,175.48,USD,2025-01-10,2025-02-24,4457
9740D392,JP Ltd,AP,Manufacturing,35895.54,CAD,0.7605,27298.56,USD,2024-07-06,2024-08-08,4927
1D15484B,JP Ltd,AP,HR,35956.33,USD,1.0,35956.33,USD,2024-11-25,2025-03-02,4449
C28A5AC2,US Inc,AP,IT,11275.55,GBP,1.3474,15192.68,USD,2024-05-29,2024-09-24,4359
EA4DAA91,US Inc,Intercompany,R&D,74713.99,CHF,1.0722,80108.34,USD,2024-11-07,2025-01-04,4153
67DA0F93,UK PLC,AR,Sales,57929.85,AUD,0.6582,38129.43,USD,2024-02-19,2024-03-24,4985
7287A5D1,FR SAS,AR,R&D,96206.33,EUR,1.1391,109588.63,USD,2024-11-13,2024-12-09,4149
62849C0F,AU Pty,AR,Sales,8503.0,GBP,1.3018,11069.21,USD,2025-04-05,2025-04-30,4665
6F869EA8,JP Ltd,AR,Manufacturing,12474.35,AUD,0.697,8694.62,USD,2025-04-11,2025-07-11,4106
