Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
688F6780,JP Ltd,AP,Finance,1499.87,CAD,0.7333,1099.85,USD,2025-05-04,2025-07-02,4349
9841E20B,JP Ltd,AP,HR,14100.45,JPY,0.0069,97.29,USD,2025-05-01,2025-07-16,4245
7FA5D5F6,CA Corp,Intercompany,Finance,10312.59,AUD,0.721,7435.38,USD,2025-06-11,2025-09-05,4182
C41782F3,CA Corp,Intercompany,Finance,17498.6,JPY,0.0065,113.74,USD,2025-05-07,2025-07-07,4456
8127B772,AU Pty,AP,Logistics,42064.16,AUD,0.6747,28380.69,USD,2025-06-09,2025-08-09,4494
72646320,DE GmbH,AP,IT,14911.43,AUD,0.7299,10883.85,USD,2025-06-13,2025-07-05,4475
D874C55C,UK PLC,AP,R&D,11910.65,CAD,0.739,8801.97,USD,2025-06-13,2025-08-19,4022
52EB9DCA,FR SAS,AP,Manufacturing,29667.68,CHF,1.1028,32717.52,USD,2025-05-23,2025-07-13,4549
F7EF274F,DE GmbH,AR,Finance,81209.57,USD,1.0,81209.57,USD,2025-06-20,2025-08-11,4667
DB4C3211,UK PLC,AR,R&D,5009.65,USD,1.0,5009.65,USD,2025-06-20,2025-08-31,4545
58456D2B,DE GmbH,AP,Manufacturing,79144.32,GBP,1.2915,102214.89,USD,2025-05-16,2025-06-27,4420
E10F393E,CA Corp,AR,Sales,7698.03,JPY,0.0066,50.81,USD,2025-05-19,2025-07-21,4017
BBD243CE,CA Corp,Intercompany,Sales,7018.01,CNY,0.1443,1012.7,USD,2025-05-11,2025-07-31,4798
227B9A0E,AU Pty,AR,Finance,24519.89,AUD,0.6903,16926.08,USD,2025-06-06,2025-07-10,4917
9A0252C4,FR SAS,AR,Sales,54335.05,GBP,1.2856,69853.14,USD,2025-06-06,2025-08-17,4044
1086EF7F,US Inc,AP,IT,51806.97,EUR,1.1273,58402.0,USD,2025-06-19,2025-09-14,4933
43C489AA,DE GmbH,AP,Logistics,6053.72,USD,1.0,6053.72,USD,2025-06-29,2025-09-10,4432
777273AD,UK PLC,AR,Manufacturing,4743.72,CNY,0.1483,703.49,USD,2025-05-22,2025-07-08,4680
6B700575,FR SAS,AP,Sales,8858.21,AUD,0.7293,6460.29,USD,2025-06-15,2025-07-19,4622
2BA8C0C3,CA Corp,AR,Manufacturing,2541.01,USD,1.0,2541.01,USD,2025-05-22,2025-07-24,4610
5BC80E48,AU Pty,Intercompany,Finance,17314.68,CHF,1.1026,19091.17,USD,2025-05-21,2025-07-17,4348
57E431B6,FR SAS,Intercompany,R&D,19955.8,AUD,0.7352,14671.5,USD,2025-05-25,2025-06-24,4686
C6E26E51,DE GmbH,AP,R&D,30249.24,USD,1.0,30249.24,USD,2025-06-28,2025-08-08,4014
75953E32,DE GmbH,AP,Finance,5805.5,GBP,1.2542,7281.26,USD,2025-05-26,2025-07-22,4774
16B2A42E,US Inc,AP,Logistics,7109.6,CHF,1.0752,7644.24,USD,2025-05-28,2025-07-28,4570
C65E6A3E,DE GmbH,AR,Finance,46419.45,CAD,0.753,34953.85,USD,2025-05-29,2025-07-20,4738
7256C3E5,CA Corp,AP,HR,11235.47,JPY,0.0069,77.52,USD,2025-06-14,2025-07-25,4417
9B2BF7C2,CA Corp,AP,IT,38015.02,JPY,0.0069,262.3,USD,2025-06-09,2025-07-02,4014
21DA238A,US Inc,Intercompany,HR,126625.52,GBP,1.3169,166753.15,USD,2025-06-21,2025-08-01,4253
28C1BD95,CA Corp,Intercompany,IT,20968.22,GBP,1.3348,27988.38,USD,2025-05-06,2025-05-30,4745
C084468A,AU Pty,AP,R&D,6041.47,CHF,1.0992,6640.78,USD,2025-05-24,2025-08-01,4921
7D42AFF2,FR SAS,AR,R&D,6131.77,CNY,0.1374,842.51,USD,2025-06-25,2025-07-11,4755
45DBCFAC,US Inc,AR,Sales,9086.34,CAD,0.8123,7380.83,USD,2025-05-06,2025-07-01,4354
75E0FD88,FR SAS,AP,HR,24760.01,JPY,0.0072,178.27,USD,2025-06-25,2025-07-15,4211
8CBB4445,JP Ltd,AR,Logistics,73607.07,AUD,0.7408,54528.12,USD,2025-05-01,2025-06-28,4003
9E796E04,DE GmbH,AP,IT,802.47,EUR,1.1134,893.47,USD,2025-05-10,2025-06-21,4234
BB30319A,JP Ltd,AR,IT,100902.39,JPY,0.0067,676.05,USD,2025-06-29,2025-09-20,4564
2A5F7019,UK PLC,Intercompany,Manufacturing,34373.49,CNY,0.1432,4922.28,USD,2025-06-30,2025-08-15,4702
92E82147,FR SAS,AP,HR,12848.42,JPY,0.007,89.94,USD,2025-06-21,2025-08-29,4484
65AE664B,US Inc,Intercompany,IT,8702.08,CAD,0.7575,6591.83,USD,2025-06-13,2025-08-02,4161
F69A8999,AU Pty,AR,R&D,37500.94,CAD,0.7964,29865.75,USD,2025-05-13,2025-07-29,4982
1EEFE2AB,FR SAS,AR,Finance,105394.13,EUR,1.088,114668.81,USD,2025-06-13,2025-08-15,4551
BB5277DE,FR SAS,AR,IT,34022.72,GBP,1.3448,45753.75,USD,2025-05-21,2025-06-12,4229
2F920DAE,AU Pty,AP,Logistics,3973.49,CAD,0.7923,3148.2,USD,2025-05-28,2025-07-24,4686
2FE392A6,CA Corp,AP,IT,64008.15,JPY,0.0074,473.66,USD,2025-05-15,2025-06-20,4982
C91BD382,UK PLC,AR,HR,30040.19,CNY,0.1538,4620.18,USD,2025-06-13,2025-08-03,4513
FB518F59,FR SAS,AR,IT,66407.02,EUR,1.1288,74960.24,USD,2025-06-12,2025-06-28,4541
54D3D265,AU Pty,AP,Sales,38251.28,AUD,0.6639,25395.02,USD,2025-06-17,2025-09-15,4167
4D08F103,FR SAS,AP,Finance,10695.37,EUR,1.1486,12284.7,USD,2025-05-28,2025-06-24,4876
556F0DD9,US Inc,Intercompany,HR,84090.28,CNY,0.1486,12495.82,USD,2025-06-07,2025-08-11,4029
A439120F,FR SAS,Intercompany,Logistics,44015.29,JPY,0.0066,290.5,USD,2025-06-21,2025-09-03,4958
9B2834B9,JP Ltd,AP,Manufacturing,21051.86,JPY,0.0072,151.57,USD,2025-06-01,2025-07-04,4105
0A81BF32,FR SAS,Intercompany,IT,29986.5,EUR,1.0934,32787.24,USD,2025-06-22,2025-09-03,4806
352D256F,UK PLC,Intercompany,R&D,145457.8,CAD,0.7383,107391.49,USD,2025-05-25,2025-07-24,4474
AE4A8668,FR SAS,Intercompany,IT,33526.05,AUD,0.7184,24085.11,USD,2025-05-21,2025-07-07,4752
07650B35,UK PLC,AP,HR,22826.32,GBP,1.325,30244.87,USD,2025-06-14,2025-08-05,4883
C3721723,US Inc,AP,Logistics,50914.83,USD,1.0,50914.83,USD,2025-05-13,2025-06-20,4572
E494D13B,UK PLC,Intercompany,Logistics,6110.35,CNY,0.1441,880.5,USD,2025-05-20,2025-06-12,4769
30EC4727,US Inc,AR,R&D,30008.3,EUR,1.1246,33747.33,USD,2025-06-11,2025-07-16,4957
D4087102,UK PLC,AR,Logistics,18041.96,GBP,1.3124,23678.27,USD,2025-06-14,2025-07-14,4810
8BF43582,JP Ltd,AR,Sales,2240.85,CNY,0.1449,324.7,USD,2025-06-02,2025-08-13,4490
D06F8487,DE GmbH,AR,HR,6635.13,USD,1.0,6635.13,USD,2025-06-12,2025-09-10,4019
60254BB1,AU Pty,AR,R&D,43939.08,AUD,0.7141,31376.9,USD,2025-05-03,2025-05-18,4854
9938D880,UK PLC,AP,IT,26494.26,EUR,1.1125,29474.86,USD,2025-05-22,2025-06-18,4855
724AD44F,CA Corp,AR,Finance,15627.01,CNY,0.1374,2147.15,USD,2025-05-08,2025-08-04,4328
9F2D0FA0,JP Ltd,AP,Logistics,15253.1,CNY,0.1441,2197.97,USD,2025-06-21,2025-07-12,4352
6941CE1C,UK PLC,Intercompany,HR,29002.23,CHF,1.0571,30658.26,USD,2025-06-08,2025-07-21,4510
AB1E3CAB,FR SAS,Intercompany,Sales,16424.13,EUR,1.093,17951.57,USD,2025-05-22,2025-08-10,4633
34DBA15B,CA Corp,AP,IT,26488.62,USD,1.0,26488.62,USD,2025-05-01,2025-06-28,4609
5B5555C1,AU Pty,AP,Logistics,8404.22,GBP,1.3432,11288.55,USD,2025-05-17,2025-06-16,4198
5CDA15C8,UK PLC,AP,Logistics,65579.89,GBP,1.3206,86604.8,USD,2025-06-14,2025-08-08,4245
5FBB5BB5,CA Corp,Intercompany,Manufacturing,57005.03,CAD,0.7462,42537.15,USD,2025-06-17,2025-08-15,4762
A8BFBFF4,UK PLC,Intercompany,IT,7658.75,CHF,1.085,8309.74,USD,2025-06-10,2025-09-06,4039
C9B3922F,US Inc,Intercompany,Manufacturing,36163.46,JPY,0.007,253.14,USD,2025-06-21,2025-09-09,4993
B8CCD298,CA Corp,AR,HR,31105.79,AUD,0.7149,22237.53,USD,2025-06-01,2025-08-14,4081
480E9D0C,DE GmbH,AP,Finance,40293.53,AUD,0.6956,28028.18,USD,2025-06-11,2025-08-06,4366
2892452E,UK PLC,Intercompany,Manufacturing,8264.5,AUD,0.7164,5920.69,USD,2025-06-20,2025-08-10,4079
72321449,DE GmbH,AR,Logistics,13277.02,CNY,0.1496,1986.24,USD,2025-05-10,2025-06-09,4509
0E7D8EE1,UK PLC,AR,Logistics,4049.26,JPY,0.0067,27.13,USD,2025-05-10,2025-06-19,4030
78F9EADA,DE GmbH,AP,R&D,32597.14,CAD,0.7366,24011.05,USD,2025-05-10,2025-07-21,4775
DE12CC64,US Inc,Intercompany,Manufacturing,31643.41,JPY,0.0065,205.68,USD,2025-06-29,2025-08-04,4457
5F41EE4A,CA Corp,AP,HR,126182.55,CNY,0.1366,17236.54,USD,2025-06-24,2025-07-12,4396
6DA76AB5,UK PLC,Intercompany,R&D,112585.46,CNY,0.1371,15435.47,USD,2025-05-15,2025-06-06,4270
8E7D8B32,UK PLC,AR,IT,4180.39,AUD,0.7044,2944.67,USD,2025-05-12,2025-07-02,4615
CB5A77EB,DE GmbH,Intercompany,Sales,9238.42,CHF,1.0807,9983.96,USD,2025-05-06,2025-06-19,4032
03A441AB,FR SAS,Intercompany,IT,12799.76,CNY,0.1421,1818.85,USD,2025-05-05,2025-06-06,4869
D6ABED3E,FR SAS,AP,Sales,30354.46,CHF,1.1193,33975.75,USD,2025-05-09,2025-06-05,4527
FEF8B4B0,US Inc,Intercompany,HR,170522.54,CHF,1.1307,192809.84,USD,2025-05-31,2025-07-08,4557
88F71573,UK PLC,AP,IT,18918.58,JPY,0.0071,134.32,USD,2025-05-17,2025-07-24,4985
B92BAE51,FR SAS,Intercompany,R&D,8507.75,CHF,1.1303,9616.31,USD,2025-05-04,2025-06-15,4083
052E8B69,UK PLC,Intercompany,IT,15993.92,AUD,0.6819,10906.25,USD,2025-05-17,2025-07-30,4582
B1CFCF72,AU Pty,AP,Manufacturing,13743.22,GBP,1.2716,17475.88,USD,2025-05-25,2025-06-19,4120
C161FB1D,US Inc,Intercompany,Manufacturing,38541.29,GBP,1.3144,50658.67,USD,2025-05-16,2025-08-08,4831
2CEE20AD,FR SAS,AR,Sales,19190.46,USD,1.0,19190.46,USD,2025-05-03,2025-06-02,4083
55E8B73E,DE GmbH,Intercompany,HR,15274.44,AUD,0.6739,10293.45,USD,2025-05-30,2025-07-30,4541
7F8441E9,US Inc,AR,HR,11490.65,EUR,1.1224,12897.11,USD,2025-06-08,2025-08-25,4874
0F2E3AAC,CA Corp,AP,Sales,7632.84,CAD,0.7922,6046.74,USD,2025-05-18,2025-07-08,4170
999BC652,UK PLC,AR,Sales,36832.97,USD,1.0,36832.97,USD,2025-05-10,2025-07-17,4699
23CA6E52,AU Pty,AP,Logistics,7518.8,AUD,0.6969,5239.85,USD,2025-05-19,2025-07-17,4982
3121376E,AU Pty,Intercompany,IT,28946.34,CNY,0.1483,4292.74,USD,2025-06-08,2025-07-03,4578
E700A21A,JP Ltd,AR,IT,38592.84,USD,1.0,38592.84,USD,2025-06-05,2025-06-23,4186
37E0BC9B,FR SAS,Intercompany,Logistics,144897.61,JPY,0.0074,1072.24,USD,2025-05-21,2025-07-25,4767
B6CDC1A7,DE GmbH,AP,Manufacturing,37446.38,USD,1.0,37446.38,USD,2025-06-21,2025-09-14,4422
9B511E92,DE GmbH,AR,Manufacturing,66809.3,USD,1.0,66809.3,USD,2025-05-16,2025-07-08,4639
016A5E7A,JP Ltd,AR,Finance,26080.5,AUD,0.7392,19278.71,USD,2025-06-02,2025-07-06,4788
1FA288BE,CA Corp,AR,HR,23347.83,USD,1.0,23347.83,USD,2025-06-24,2025-07-26,4177
6464AAAD,JP Ltd,Intercompany,Manufacturing,13420.39,JPY,0.0073,97.97,USD,2025-06-06,2025-06-24,4668
D28F52FB,FR SAS,AR,Sales,11528.74,USD,1.0,11528.74,USD,2025-05-13,2025-07-19,4028
98C7983C,UK PLC,AR,HR,12771.19,EUR,1.1064,14130.04,USD,2025-06-28,2025-09-20,4415
3B29EC82,JP Ltd,AP,Manufacturing,29716.7,JPY,0.0067,199.1,USD,2025-06-23,2025-07-20,4168
96DA8DDF,AU Pty,AR,Logistics,10327.78,CAD,0.8188,8456.39,USD,2025-05-14,2025-07-22,4869
A2164458,JP Ltd,AR,Sales,13508.14,CAD,0.737,9955.5,USD,2025-06-19,2025-07-07,4473
1A2A6F1D,FR SAS,AP,HR,12006.58,USD,1.0,12006.58,USD,2025-05-17,2025-07-13,4395
2465889B,CA Corp,Intercompany,Logistics,11135.0,CAD,0.7874,8767.7,USD,2025-05-22,2025-08-11,4686
C7EBA8D1,CA Corp,AP,R&D,31019.57,GBP,1.2824,39779.5,USD,2025-05-18,2025-07-27,4610
9330DF26,CA Corp,AP,HR,28812.75,GBP,1.2773,36802.53,USD,2025-06-11,2025-08-22,4682
A785EF8A,AU Pty,AR,Sales,56431.96,JPY,0.0066,372.45,USD,2025-05-24,2025-08-02,4308
0A57E1A7,UK PLC,Intercompany,HR,70036.72,CHF,1.0973,76851.29,USD,2025-06-24,2025-08-08,4561
47E2B19A,CA Corp,AP,Manufacturing,6890.12,CHF,1.0668,7350.38,USD,2025-06-16,2025-08-21,4739
812D3692,FR SAS,Intercompany,Manufacturing,26599.73,AUD,0.6951,18489.47,USD,2025-05-30,2025-06-15,4412
71FAC471,FR SAS,AR,IT,79338.74,EUR,1.0945,86836.25,USD,2025-05-09,2025-07-19,4636
BA179189,US Inc,Intercompany,IT,33929.63,CHF,1.0715,36355.6,USD,2025-06-29,2025-07-19,4478
284F9591,CA Corp,AP,Sales,20875.42,CHF,1.1386,23768.75,USD,2025-06-27,2025-08-29,4108
5532FFBB,DE GmbH,AP,Manufacturing,71800.56,GBP,1.2877,92457.58,USD,2025-06-07,2025-07-02,4117
E7888D89,JP Ltd,Intercompany,Manufacturing,164462.82,CAD,0.7235,118988.85,USD,2025-05-30,2025-06-26,4177
02060B8D,US Inc,AP,Finance,76663.61,CAD,0.7638,58555.67,USD,2025-06-25,2025-08-16,4460
771657E8,FR SAS,Intercompany,Sales,20005.65,AUD,0.6594,13191.73,USD,2025-05-08,2025-06-12,4818
459E29D2,AU Pty,AR,Finance,2188.8,GBP,1.2917,2827.27,USD,2025-05-05,2025-05-22,4538
44B05A96,CA Corp,AP,R&D,7574.01,GBP,1.2619,9557.64,USD,2025-06-13,2025-07-06,4114
EE2E3BAF,DE GmbH,AR,R&D,26964.8,CNY,0.1382,3726.54,USD,2025-05-21,2025-06-21,4468
F169F490,CA Corp,Intercompany,R&D,7828.46,CHF,1.0513,8230.06,USD,2025-05-13,2025-06-24,4592
64615D22,CA Corp,Intercompany,Finance,16216.85,CAD,0.7981,12942.67,USD,2025-06-23,2025-09-16,4142
B4E4A598,DE GmbH,Intercompany,HR,17135.86,EUR,1.1125,19063.64,USD,2025-05-14,2025-06-23,4758
782940DF,UK PLC,AP,Sales,6016.95,CHF,1.121,6745.0,USD,2025-05-25,2025-07-16,4222
986FEA61,DE GmbH,Intercompany,HR,24906.94,JPY,0.0066,164.39,USD,2025-06-29,2025-08-06,4213
16D646EA,AU Pty,AP,R&D,2382.07,USD,1.0,2382.07,USD,2025-06-10,2025-09-07,4813
91375B3B,DE GmbH,AR,IT,12629.01,GBP,1.2955,16360.88,USD,2025-05-12,2025-06-26,4430
485FF9F9,DE GmbH,Intercompany,Finance,4627.3,AUD,0.6697,3098.9,USD,2025-06-30,2025-09-12,4135
A7E059CF,US Inc,AR,Manufacturing,26051.7,CNY,0.1439,3748.84,USD,2025-05-31,2025-08-14,4713
AAA3A062,FR SAS,Intercompany,Manufacturing,18015.11,EUR,1.0554,19013.15,USD,2025-06-21,2025-08-26,4217
EB476E52,JP Ltd,AP,R&D,15635.6,CNY,0.1453,2271.85,USD,2025-05-20,2025-06-27,4878
5C85C2CA,DE GmbH,AP,R&D,1729.12,EUR,1.1001,1902.2,USD,2025-05-30,2025-07-06,4035
5FD2C142,US Inc,AP,IT,10383.72,CHF,1.15,11941.28,USD,2025-06-10,2025-07-26,4710
1A0EFC78,AU Pty,AP,Logistics,51076.93,USD,1.0,51076.93,USD,2025-06-03,2025-06-20,4279
B9960A08,FR SAS,Intercompany,Logistics,209513.05,EUR,1.0565,221350.54,USD,2025-05-06,2025-07-15,4285
8D53A973,UK PLC,AR,HR,52209.28,EUR,1.1464,59852.72,USD,2025-05-14,2025-07-12,4698
602AFE4B,DE GmbH,AR,Manufacturing,105448.14,GBP,1.2847,135469.23,USD,2025-06-30,2025-08-16,4291
7B541789,FR SAS,AR,IT,20839.13,CHF,1.0943,22804.26,USD,2025-06-09,2025-07-16,4567
379DBD99,AU Pty,Intercompany,R&D,7488.41,CHF,1.1258,8430.45,USD,2025-06-29,2025-08-18,4898
189C265F,CA Corp,AP,Finance,23495.65,AUD,0.7194,16902.77,USD,2025-05-22,2025-07-04,4404
F3F48C45,JP Ltd,AR,Manufacturing,16881.43,JPY,0.0066,111.42,USD,2025-06-01,2025-06-24,4889
3A902F0C,DE GmbH,AP,Sales,112444.37,JPY,0.0066,742.13,USD,2025-05-22,2025-07-16,4224
DEEFD141,US Inc,Intercompany,HR,15722.16,CAD,0.7713,12126.5,USD,2025-05-19,2025-07-06,4098
EE6EC864,FR SAS,AP,R&D,129949.31,CNY,0.136,17673.11,USD,2025-05-03,2025-06-18,4724
2C4863E3,DE GmbH,Intercompany,HR,13446.96,USD,1.0,13446.96,USD,2025-05-26,2025-07-07,4296
CD595662,AU Pty,AP,HR,30820.94,JPY,0.0075,231.16,USD,2025-05-30,2025-06-26,4138
04DBEFEC,FR SAS,AP,R&D,25417.3,EUR,1.1044,28070.87,USD,2025-06-24,2025-08-24,4819
9CD7551D,JP Ltd,AR,Finance,14680.5,USD,1.0,14680.5,USD,2025-06-16,2025-09-06,4115
32010E8A,AU Pty,AR,R&D,54188.62,JPY,0.0072,390.16,USD,2025-06-10,2025-07-06,4934
53CFCC0E,FR SAS,AP,Finance,20519.94,JPY,0.0071,145.69,USD,2025-05-04,2025-06-16,4093
36108971,US Inc,AP,Finance,44819.07,EUR,1.1346,50851.72,USD,2025-06-18,2025-07-15,4358
2B6A31C7,UK PLC,AP,Manufacturing,76427.36,USD,1.0,76427.36,USD,2025-06-03,2025-06-23,4039
83D7258B,CA Corp,AP,Manufacturing,10324.92,CAD,0.72,7433.94,USD,2025-06-16,2025-09-02,4520
4AC59FEC,US Inc,AR,Manufacturing,34413.57,GBP,1.3049,44906.27,USD,2025-06-17,2025-07-28,4152
3CDD6D9B,US Inc,AP,Manufacturing,22823.71,CHF,1.0613,24222.8,USD,2025-06-04,2025-08-12,4144
2225D887,FR SAS,AP,HR,21438.15,EUR,1.1178,23963.56,USD,2025-05-25,2025-07-12,4756
7B7E4B6C,UK PLC,AP,IT,33817.47,EUR,1.1477,38812.31,USD,2025-05-11,2025-06-04,4916
2713C87F,JP Ltd,Intercompany,IT,32420.95,USD,1.0,32420.95,USD,2025-05-15,2025-07-23,4791
11F13F6F,FR SAS,AP,HR,4251.34,GBP,1.3487,5733.78,USD,2025-05-09,2025-07-03,4052
9CFBA83C,UK PLC,AR,IT,11658.68,GBP,1.2994,15149.29,USD,2025-05-11,2025-08-01,4441
30F89A09,AU Pty,Intercompany,Finance,16454.4,AUD,0.705,11600.35,USD,2025-05-11,2025-07-07,4411
49E98FC6,DE GmbH,Intercompany,IT,9278.75,USD,1.0,9278.75,USD,2025-06-21,2025-07-22,4948
39D337C1,UK PLC,Intercompany,Sales,4128.03,CNY,0.1409,581.64,USD,2025-05-23,2025-06-11,4758
26401FC1,US Inc,Intercompany,HR,4807.39,GBP,1.3257,6373.16,USD,2025-05-22,2025-07-19,4202
885D565E,AU Pty,Intercompany,Logistics,65883.26,USD,1.0,65883.26,USD,2025-05-10,2025-06-04,4336
8F4AD6A5,US Inc,AR,HR,6866.15,EUR,1.1037,7578.17,USD,2025-05-24,2025-07-08,4006
4C9C0880,AU Pty,AP,Finance,18743.42,AUD,0.742,13907.62,USD,2025-06-19,2025-07-24,4715
6D262CC9,CA Corp,AR,Sales,20562.78,EUR,1.1252,23137.24,USD,2025-05-01,2025-07-21,4980
7E66E73A,FR SAS,AP,Sales,12246.57,EUR,1.1389,13947.62,USD,2025-05-04,2025-07-20,4199
24118BE0,AU Pty,AR,R&D,9750.73,GBP,1.3344,13011.37,USD,2025-05-18,2025-06-08,4700
C09EB652,DE GmbH,Intercompany,HR,16672.48,GBP,1.2801,21342.44,USD,2025-06-11,2025-07-16,4980
002B2007,JP Ltd,AP,HR,55861.95,JPY,0.0067,374.28,USD,2025-05-16,2025-07-24,4283
802213E6,AU Pty,AP,HR,74696.46,USD,1.0,74696.46,USD,2025-05-20,2025-06-06,4952
E9D88FE9,FR SAS,AP,IT,12046.33,USD,1.0,12046.33,USD,2025-05-09,2025-05-27,4354
6BB37C5F,UK PLC,AP,Logistics,6918.81,AUD,0.6949,4807.88,USD,2025-05-22,2025-08-06,4255
908E4395,US Inc,AR,R&D,169333.35,GBP,1.269,214884.02,USD,2025-05-31,2025-07-12,4318
379D338D,AU Pty,Intercompany,Sales,30921.23,CNY,0.1484,4588.71,USD,2025-06-07,2025-08-03,4138
8747B35B,US Inc,Intercompany,R&D,37814.18,AUD,0.703,26583.37,USD,2025-05-20,2025-08-16,4826
F2702F38,AU Pty,AR,Finance,9788.22,GBP,1.3146,12867.59,USD,2025-05-04,2025-06-16,4167
8ABC5891,JP Ltd,Intercompany,Finance,5057.24,AUD,0.7185,3633.63,USD,2025-06-18,2025-07-17,4641
8B53AF0B,CA Corp,Intercompany,Logistics,42135.28,JPY,0.0071,299.16,USD,2025-06-21,2025-07-18,4906
EE3ADA2B,FR SAS,AR,Manufacturing,39109.67,CHF,1.1453,44792.31,USD,2025-05-07,2025-07-26,4513
27881FC6,DE GmbH,AR,Sales,51542.26,EUR,1.0576,54511.09,USD,2025-06-14,2025-07-13,4318
D4614B62,UK PLC,AP,R&D,48746.06,CNY,0.1448,7058.43,USD,2025-05-18,2025-06-07,4792
ADFCD912,UK PLC,AP,Logistics,4436.38,EUR,1.0749,4768.66,USD,2025-06-27,2025-09-06,4180
224BA9A7,CA Corp,AP,R&D,9888.76,USD,1.0,9888.76,USD,2025-06-25,2025-08-19,4854
5962B7A3,CA Corp,Intercompany,Manufacturing,15192.79,GBP,1.2606,19152.03,USD,2025-06-05,2025-08-21,4460
2A9D47A4,AU Pty,Intercompany,IT,83065.76,CAD,0.7724,64159.99,USD,2025-06-23,2025-08-06,4181
1C7DE3AB,DE GmbH,Intercompany,Sales,36307.93,CAD,0.8032,29162.53,USD,2025-05-10,2025-07-09,4704
013755D1,FR SAS,AR,Sales,10640.14,JPY,0.007,74.48,USD,2025-05-15,2025-07-29,4637
D5501BE3,UK PLC,AR,Sales,21507.89,GBP,1.3294,28592.59,USD,2025-06-18,2025-08-01,4676
18D6C556,JP Ltd,Intercompany,Manufacturing,78851.59,AUD,0.7272,57340.88,USD,2025-06-22,2025-07-20,4120
EA45432D,FR SAS,AR,Manufacturing,39991.27,JPY,0.0074,295.94,USD,2025-06-14,2025-08-31,4594
AE0F30FB,AU Pty,AP,HR,58155.66,GBP,1.2508,72741.1,USD,2025-05-11,2025-06-25,4084
2EDB8FC7,AU Pty,AP,R&D,16228.29,USD,1.0,16228.29,USD,2025-05-10,2025-06-15,4547
E80FB89E,UK PLC,Intercompany,Finance,13164.94,USD,1.0,13164.94,USD,2025-05-24,2025-06-29,4505
7283E836,JP Ltd,AR,Logistics,74534.57,EUR,1.0871,81026.53,USD,2025-05-20,2025-06-09,4118
8EC7EACC,JP Ltd,AR,Finance,15952.89,CNY,0.152,2424.84,USD,2025-05-18,2025-07-16,4476
B7C0774A,DE GmbH,AP,Finance,13827.27,CHF,1.0845,14995.67,USD,2025-06-12,2025-07-18,4313
5E679CFE,US Inc,AR,IT,11064.52,EUR,1.0734,11876.66,USD,2025-05-06,2025-06-05,4454
9DAC4D02,CA Corp,AP,HR,14013.32,CNY,0.1505,2109.0,USD,2025-05-06,2025-06-17,4843
5BADE2EE,FR SAS,AR,Logistics,39901.84,JPY,0.0073,291.28,USD,2025-06-26,2025-07-27,4946
2491AA66,AU Pty,AP,Finance,4970.6,JPY,0.0073,36.29,USD,2025-05-19,2025-08-17,4109
93908B3E,DE GmbH,AP,Sales,36330.88,CHF,1.0602,38518.0,USD,2025-06-03,2025-06-19,4837
C0E98AFC,FR SAS,AR,R&D,35402.19,CAD,0.7513,26597.67,USD,2025-05-12,2025-07-17,4185
D0627B0F,CA Corp,AR,IT,24678.51,CNY,0.1367,3373.55,USD,2025-06-06,2025-08-11,4143
0A9F33FE,FR SAS,Intercompany,Finance,6981.67,CAD,0.7433,5189.48,USD,2025-05-07,2025-07-21,4702
760AF977,DE GmbH,Intercompany,HR,15763.3,EUR,1.1456,18058.44,USD,2025-05-11,2025-07-14,4709
D0E5CFBE,UK PLC,Intercompany,IT,15153.93,GBP,1.2649,19168.21,USD,2025-05-14,2025-07-03,4537
A27B67BD,FR SAS,AR,Logistics,17105.36,AUD,0.6672,11412.7,USD,2025-05-08,2025-06-24,4104
6A2ACE77,FR SAS,AR,Manufacturing,84363.78,USD,1.0,84363.78,USD,2025-06-18,2025-08-16,4121
239ED97B,DE GmbH,Intercompany,R&D,9584.04,GBP,1.2669,12142.02,USD,2025-06-10,2025-08-25,4923
8FB67AEB,US Inc,Intercompany,Logistics,7439.91,USD,1.0,7439.91,USD,2025-05-02,2025-06-11,4035
4A8687D7,FR SAS,Intercompany,Finance,23185.44,USD,1.0,23185.44,USD,2025-05-25,2025-07-23,4364
D16158C4,JP Ltd,AR,Manufacturing,6697.54,EUR,1.0803,7235.35,USD,2025-05-26,2025-07-15,4055
08649FB4,UK PLC,Intercompany,Sales,10739.41,CNY,0.1412,1516.4,USD,2025-06-04,2025-06-21,4441
B09DB24B,US Inc,Intercompany,IT,51503.17,CNY,0.1408,7251.65,USD,2025-05-11,2025-06-07,4915
3E6C10B8,DE GmbH,Intercompany,Logistics,28102.71,GBP,1.3206,37112.44,USD,2025-05-11,2025-06-03,4191
780C8298,DE GmbH,Intercompany,Manufacturing,14718.77,GBP,1.3148,19352.24,USD,2025-06-20,2025-08-14,4028
FB520C9C,US Inc,Intercompany,Logistics,37425.92,GBP,1.2682,47463.55,USD,2025-05-19,2025-07-03,4436
8ACC2544,UK PLC,Intercompany,R&D,21550.78,EUR,1.1122,23968.78,USD,2025-05-05,2025-07-19,4777
31F3E7A0,JP Ltd,Intercompany,R&D,35855.29,JPY,0.007,250.99,USD,2025-06-15,2025-07-26,4960
7EB0C7AD,AU Pty,Intercompany,Manufacturing,30606.24,USD,1.0,30606.24,USD,2025-05-27,2025-08-08,4051
